wing_index,group,landmark,error_px
109,<18,12,1.7775473594665527
109,<18,13,1.0036871433258057
109,<18,14,49.65076446533203
109,<18,15,55.27971267700195
109,<18,16,0.6514174938201904
109,<18,17,3.0113656520843506
109,<18,18,1.680199146270752
109,<18,19,66.68907928466797
110,<18,1,2.4100193977355957
110,<18,2,66.9725112915039
110,<18,3,29.67548942565918
110,<18,4,79.21807861328125
110,<18,5,46.39604568481445
110,<18,6,2.406799554824829
110,<18,7,43.45844650268555
110,<18,8,41.24917221069336
110,<18,9,2.343564510345459
110,<18,10,15.119426727294922
110,<18,11,72.6531753540039
110,<18,12,42.87295913696289
110,<18,13,34.87882995605469
110,<18,14,34.196083068847656
110,<18,15,2.2830820083618164
110,<18,16,53.39333724975586
110,<18,17,32.922950744628906
110,<18,18,32.588016510009766
110,<18,19,173.38388061523438
114,<18,1,1.6292915344238281
114,<18,2,0.18296968936920166
114,<18,3,4.171521186828613
114,<18,4,1.701102614402771
114,<18,5,1.757723331451416
114,<18,6,0.902508556842804
114,<18,7,1.0398962497711182
114,<18,8,1.220091462135315
114,<18,9,1.2316251993179321
114,<18,10,0.49961501359939575
114,<18,11,1.9510078430175781
114,<18,12,0.2709560692310333
114,<18,13,1.1545389890670776
114,<18,14,2.360291004180908
114,<18,15,1.7352169752120972
114,<18,16,0.41983142495155334
114,<18,17,1.370540976524353
114,<18,18,2.172130823135376
114,<18,19,5.0549492835998535
119,<18,1,1.126199722290039
119,<18,2,2.21344256401062
119,<18,3,1.7667155265808105
119,<18,4,1.8291194438934326
119,<18,5,1.232501745223999
119,<18,6,3.535689115524292
119,<18,7,7.265544891357422
119,<18,8,2.5664756298065186
119,<18,9,0.7640464901924133
119,<18,10,1.3669389486312866
119,<18,11,1.224015474319458
119,<18,12,1.5723590850830078
119,<18,13,0.8855903148651123
119,<18,14,51.4073371887207
119,<18,15,57.7564582824707
119,<18,16,1.4721077680587769
119,<18,17,1.447224736213684
119,<18,18,1.4712238311767578
119,<18,19,1.911556601524353
120,<18,1,1.538305640220642
120,<18,2,0.4065743684768677
120,<18,3,1.924867868423462
120,<18,4,0.913489818572998
120,<18,5,0.7301104664802551
120,<18,6,2.215902328491211
120,<18,7,9.927794456481934
120,<18,8,1.436214804649353
120,<18,9,2.206186294555664
120,<18,10,0.7999993562698364
120,<18,11,1.3253376483917236
120,<18,12,0.6106723546981812
120,<18,13,10.616154670715332
120,<18,14,7.569087505340576
120,<18,15,3.221017599105835
120,<18,16,31.62114143371582
120,<18,17,47.84918975830078
120,<18,18,2.0606489181518555
120,<18,19,10.642903327941895
121,<18,1,0.21992628276348114
121,<18,2,1.0345758199691772
121,<18,3,0.13825277984142303
121,<18,4,3.3707947731018066
121,<18,5,0.8915416598320007
121,<18,6,3.3761720657348633
121,<18,7,5.580246448516846
121,<18,8,57.07532501220703
121,<18,9,0.6946145296096802
121,<18,10,22.960773468017578
121,<18,11,1.1346572637557983
121,<18,12,2.1332805156707764
121,<18,13,3.239128351211548
121,<18,14,7.596479892730713
121,<18,15,1.3157153129577637
121,<18,16,1.4037593603134155
121,<18,17,1.4439314603805542
121,<18,18,2.6797256469726562
121,<18,19,23.28289031982422
124,<18,1,18.239511489868164
124,<18,2,59.02036666870117
124,<18,3,76.28540802001953
124,<18,4,84.0921630859375
124,<18,5,1.3860615491867065
124,<18,6,77.01445007324219
124,<18,7,113.72441864013672
124,<18,8,103.15166473388672
124,<18,9,180.64675903320312
124,<18,10,90.61678314208984
124,<18,11,74.78675842285156
124,<18,12,36.010894775390625
124,<18,13,74.75074768066406
124,<18,14,143.6266326904297
124,<18,15,121.62266540527344
124,<18,16,65.0125961303711
124,<18,17,30.59630012512207
124,<18,18,96.02147674560547
124,<18,19,138.38233947753906
127,<18,1,215.5464630126953
127,<18,2,223.57762145996094
127,<18,3,206.744873046875
127,<18,4,95.09335327148438
127,<18,5,167.50650024414062
127,<18,6,201.5845947265625
127,<18,7,2.360065221786499
127,<18,8,232.88050842285156
127,<18,9,107.45193481445312
127,<18,10,149.9805908203125
127,<18,11,218.20574951171875
127,<18,12,84.7334976196289
127,<18,13,93.97821807861328
127,<18,14,114.22403717041016
127,<18,15,59.56930923461914
127,<18,16,190.84092712402344
127,<18,17,169.9951171875
127,<18,18,243.93508911132812
127,<18,19,2.5787034034729004
128,<18,1,62.13175582885742
128,<18,2,79.47251892089844
128,<18,3,2.157320022583008
128,<18,4,72.77381134033203
128,<18,5,5.258357524871826
128,<18,6,4.123380184173584
128,<18,7,219.99594116210938
128,<18,8,3.7947945594787598
128,<18,9,81.83916473388672
128,<18,10,2.8804733753204346
128,<18,11,1.2755838632583618
128,<18,12,3.4521608352661133
128,<18,13,76.42465209960938
128,<18,14,47.089111328125
128,<18,15,2.73669171333313
128,<18,16,41.6103630065918
128,<18,17,78.72549438476562
128,<18,18,1.9810559749603271
128,<18,19,4.748055934906006
129,<18,1,2.0818557739257812
129,<18,2,3.50002384185791
129,<18,3,6.3990302085876465
129,<18,4,2.2704708576202393
129,<18,5,0.7211161851882935
129,<18,6,2.5675952434539795
129,<18,7,1.467758297920227
129,<18,8,2.647646427154541
129,<18,9,2.041764736175537
129,<18,10,5.951675891876221
129,<18,11,1.4116020202636719
129,<18,12,2.270758628845215
129,<18,13,2.2982141971588135
129,<18,14,2.118675947189331
129,<18,15,2.220733404159546
129,<18,16,2.203705310821533
129,<18,17,1.8956698179244995
129,<18,18,1.7507447004318237
129,<18,19,1.2288075685501099
130,<18,1,55.69480895996094
130,<18,2,168.75706481933594
130,<18,3,61.524417877197266
130,<18,4,1.2281643152236938
130,<18,5,0.27000707387924194
130,<18,6,81.75376892089844
130,<18,7,116.0173568725586
130,<18,8,1.6648303270339966
130,<18,9,27.707656860351562
130,<18,10,32.85579299926758
130,<18,11,2.857971429824829
130,<18,12,1.3702796697616577
130,<18,13,114.13455963134766
130,<18,14,92.4621353149414
130,<18,15,92.28511047363281
130,<18,16,56.471473693847656
130,<18,17,2.738490581512451
130,<18,18,23.628902435302734
130,<18,19,3.4811131954193115
132,<18,1,83.19910430908203
132,<18,2,20.031326293945312
132,<18,3,81.27516174316406
132,<18,4,50.39976119995117
132,<18,5,30.786212921142578
132,<18,6,58.45833969116211
132,<18,7,103.0443115234375
132,<18,8,59.46278762817383
132,<18,9,117.11219787597656
132,<18,10,58.10078811645508
132,<18,11,40.498409271240234
132,<18,12,55.85076141357422
132,<18,13,137.27491760253906
132,<18,14,47.29517364501953
132,<18,15,32.242916107177734
132,<18,16,2.313215970993042
132,<18,17,2.6327967643737793
132,<18,18,43.65889358520508
132,<18,19,1.9657591581344604
133,<18,1,0.13096760213375092
133,<18,2,0.7362534999847412
133,<18,3,103.49571228027344
133,<18,4,42.597408294677734
133,<18,5,0.9200165867805481
133,<18,6,66.5184326171875
133,<18,7,60.66000747680664
133,<18,8,128.60848999023438
133,<18,9,42.04024887084961
133,<18,10,22.519786834716797
133,<18,11,1.1370712518692017
133,<18,12,0.8450632691383362
133,<18,13,3.7564291954040527
133,<18,14,50.33818435668945
133,<18,15,14.143001556396484
133,<18,16,2.640486717224121
133,<18,17,1.5048935413360596
133,<18,18,1.5715521574020386
133,<18,19,0.57944655418396
136,<18,1,83.83589935302734
136,<18,2,22.890369415283203
136,<18,3,97.91719818115234
136,<18,4,127.340087890625
136,<18,5,77.97415161132812
136,<18,6,1.4165444374084473
136,<18,7,29.786640167236328
136,<18,8,1.1590652465820312
136,<18,9,0.8900158405303955
136,<18,10,27.57588005065918
136,<18,11,2.469270706176758
136,<18,12,0.1251397579908371
136,<18,13,54.454383850097656
136,<18,14,53.26982116699219
136,<18,15,93.04383850097656
136,<18,16,34.67815017700195
136,<18,17,32.89189910888672
136,<18,18,26.48574447631836
136,<18,19,2.830845832824707
139,<18,1,0.6745178699493408
139,<18,2,1.078891634941101
139,<18,3,97.29877471923828
139,<18,4,58.75285720825195
139,<18,5,19.391050338745117
139,<18,6,1.5301631689071655
139,<18,7,15.3776216506958
139,<18,8,1.7541440725326538
139,<18,9,1.32639479637146
139,<18,10,0.8738306760787964
139,<18,11,37.53217697143555
139,<18,12,46.063133239746094
139,<18,13,38.3591423034668
139,<18,14,16.17876434326172
139,<18,15,2.075061798095703
139,<18,16,2.8357362747192383
139,<18,17,1.8012182712554932
139,<18,18,2.190682888031006
139,<18,19,1.6259468793869019
141,<18,1,97.59415435791016
141,<18,2,122.21302795410156
141,<18,3,94.5303726196289
141,<18,4,94.28362274169922
141,<18,5,84.19265747070312
141,<18,6,89.34139251708984
141,<18,7,111.24710845947266
141,<18,8,128.72494506835938
141,<18,9,102.35050964355469
141,<18,10,83.6874771118164
141,<18,11,88.03504180908203
141,<18,12,45.81138610839844
141,<18,13,96.5268325805664
141,<18,14,186.9651336669922
141,<18,15,149.29278564453125
141,<18,16,247.68507385253906
141,<18,17,253.09068298339844
141,<18,18,73.0943603515625
141,<18,19,179.1780242919922
142,<18,1,185.0033721923828
142,<18,2,184.2590789794922
142,<18,3,105.00663757324219
142,<18,4,161.02117919921875
142,<18,5,81.39149475097656
142,<18,6,148.2392120361328
142,<18,7,64.3307876586914
142,<18,8,29.546958923339844
142,<18,9,45.82256317138672
142,<18,10,128.2830352783203
142,<18,11,36.616119384765625
142,<18,12,160.98410034179688
142,<18,13,107.63838195800781
142,<18,14,87.17048645019531
142,<18,15,79.54486846923828
142,<18,16,140.37503051757812
142,<18,17,94.67750549316406
142,<18,18,159.03004455566406
142,<18,19,149.4600830078125
144,<18,1,69.49889373779297
144,<18,2,76.42864227294922
144,<18,3,64.62067413330078
144,<18,4,113.7907943725586
144,<18,5,157.63514709472656
144,<18,6,34.49559020996094
144,<18,7,1.8062649965286255
144,<18,8,0.311963826417923
144,<18,9,2.034090757369995
144,<18,10,54.557289123535156
144,<18,11,98.3879623413086
144,<18,12,19.774810791015625
144,<18,13,36.410423278808594
144,<18,14,5.644123554229736
144,<18,15,0.8987246751785278
144,<18,16,0.5899978876113892
144,<18,17,1.3590203523635864
144,<18,18,1.5156136751174927
144,<18,19,180.67703247070312
148,<18,1,107.54915618896484
148,<18,2,92.577392578125
148,<18,3,90.67572021484375
148,<18,4,54.85037612915039
148,<18,5,57.54472732543945
148,<18,6,69.41879272460938
148,<18,7,110.40999603271484
148,<18,8,73.13754272460938
148,<18,9,53.85398483276367
148,<18,10,13.633010864257812
148,<18,11,71.41805267333984
148,<18,12,40.063785552978516
148,<18,13,179.0883331298828
148,<18,14,64.52672576904297
148,<18,15,93.44625854492188
148,<18,16,89.794677734375
148,<18,17,1.5123337507247925
148,<18,18,159.37237548828125
148,<18,19,260.99652099609375
155,<18,1,146.6963653564453
155,<18,2,54.67716598510742
155,<18,3,126.93743896484375
155,<18,4,87.93053436279297
155,<18,5,136.72344970703125
155,<18,6,75.820068359375
155,<18,7,31.137765884399414
155,<18,8,35.6272087097168
155,<18,9,58.139400482177734
155,<18,10,113.89871978759766
155,<18,11,41.59067916870117
155,<18,12,37.42536163330078
155,<18,13,86.4002456665039
155,<18,14,52.635990142822266
155,<18,15,84.96126556396484
155,<18,16,32.59843826293945
155,<18,17,32.96104049682617
155,<18,18,20.7685604095459
155,<18,19,189.7552032470703
157,<18,1,92.31995391845703
157,<18,2,155.13853454589844
157,<18,3,114.6392593383789
157,<18,4,118.21082305908203
157,<18,5,52.15004348754883
157,<18,6,37.565494537353516
157,<18,7,87.40574645996094
157,<18,8,50.8853874206543
157,<18,9,76.36277770996094
157,<18,10,51.88763427734375
157,<18,11,164.92404174804688
157,<18,12,1.6996886730194092
157,<18,13,1.8653466701507568
157,<18,14,47.908729553222656
157,<18,15,81.84766387939453
157,<18,16,83.5798110961914
157,<18,17,36.52787399291992
157,<18,18,0.8198097348213196
157,<18,19,145.07188415527344
159,<18,1,1.519903302192688
159,<18,2,0.9057250618934631
159,<18,3,0.706518292427063
159,<18,4,1.0209593772888184
159,<18,5,1.887052059173584
159,<18,6,3.2435877323150635
159,<18,7,2.2048561573028564
159,<18,8,1.2538719177246094
159,<18,9,0.40298202633857727
159,<18,10,0.5351669192314148
159,<18,11,0.5140406489372253
159,<18,12,1.2239394187927246
159,<18,13,4.6129984855651855
159,<18,14,7.4586992263793945
159,<18,15,2.337327003479004
159,<18,16,2.636657238006592
159,<18,17,2.766292095184326
159,<18,18,2.502800226211548
159,<18,19,1.464797854423523
163,<18,1,1.4776663780212402
163,<18,2,1.8112168312072754
163,<18,3,0.9075744152069092
163,<18,4,2.01784086227417
163,<18,5,9.53436279296875
163,<18,6,1.5738087892532349
163,<18,7,4.196013927459717
163,<18,8,1.1421852111816406
163,<18,9,2.5960893630981445
163,<18,10,1.8800742626190186
163,<18,11,2.8996925354003906
163,<18,12,2.1385364532470703
163,<18,13,2.138120651245117
163,<18,14,27.072301864624023
163,<18,15,2.1356637477874756
163,<18,16,41.94108963012695
163,<18,17,47.30420684814453
163,<18,18,0.9679021835327148
163,<18,19,6.0019307136535645
169,<18,1,0.705626368522644
169,<18,2,1.0691317319869995
169,<18,3,61.67813491821289
169,<18,4,6.810905456542969
169,<18,5,2.2468502521514893
169,<18,6,2.3567962646484375
169,<18,7,118.54984283447266
169,<18,8,38.929988861083984
169,<18,9,0.6953771114349365
169,<18,10,0.933038592338562
169,<18,11,0.37625306844711304
169,<18,12,0.539797842502594
169,<18,13,76.70167541503906
169,<18,14,112.75222778320312
169,<18,15,1.6999380588531494
169,<18,16,0.28612327575683594
169,<18,17,1.5808045864105225
169,<18,18,1.5460865497589111
169,<18,19,2.660013437271118
170,<18,1,133.2045135498047
170,<18,2,19.659704208374023
170,<18,3,0.4651723802089691
170,<18,4,57.77006149291992
170,<18,5,0.6542665362358093
170,<18,6,217.94049072265625
170,<18,7,92.71121978759766
170,<18,8,0.8053176403045654
170,<18,9,1.582143783569336
170,<18,10,46.77214050292969
170,<18,11,1.2479918003082275
170,<18,12,0.6898192763328552
170,<18,13,71.69598388671875
170,<18,14,57.04549789428711
170,<18,15,1.808714509010315
170,<18,16,1.5165048837661743
170,<18,17,1.8943147659301758
170,<18,18,1.6232714653015137
170,<18,19,0.9992626905441284
174,<18,1,19.51040267944336
174,<18,2,79.92073059082031
174,<18,3,111.41470336914062
174,<18,4,150.32859802246094
174,<18,5,79.12052917480469
174,<18,6,72.97095489501953
174,<18,7,9.599705696105957
174,<18,8,56.515567779541016
174,<18,9,22.68739891052246
174,<18,10,49.7619743347168
174,<18,11,98.37472534179688
174,<18,12,1.370732069015503
174,<18,13,45.44413375854492
174,<18,14,53.1336669921875
174,<18,15,83.92203521728516
174,<18,16,33.68134307861328
174,<18,17,118.8701400756836
174,<18,18,1.0006307363510132
174,<18,19,146.04248046875
177,<18,1,12.536026000976562
177,<18,2,59.759273529052734
177,<18,3,112.56100463867188
177,<18,4,91.37001037597656
177,<18,5,124.28490447998047
177,<18,6,70.56478118896484
177,<18,7,110.2994384765625
177,<18,8,56.85905075073242
177,<18,9,112.34722137451172
177,<18,10,56.45588684082031
177,<18,11,68.38993072509766
177,<18,12,1.153186559677124
177,<18,13,109.70853424072266
177,<18,14,63.54757308959961
177,<18,15,90.29389953613281
177,<18,16,19.15144920349121
177,<18,17,2.7296955585479736
177,<18,18,1.2663307189941406
177,<18,19,3.849299430847168
182,<18,1,1.9098541736602783
182,<18,2,87.05854797363281
182,<18,3,104.37089538574219
182,<18,4,84.61177825927734
182,<18,5,46.73039245605469
182,<18,6,72.24501037597656
182,<18,7,50.66554260253906
182,<18,8,38.15290832519531
182,<18,9,43.338356018066406
182,<18,10,57.42146301269531
182,<18,11,42.39289093017578
182,<18,12,37.586116790771484
182,<18,13,56.050655364990234
182,<18,14,62.27769470214844
182,<18,15,86.12551879882812
182,<18,16,153.39271545410156
182,<18,17,43.09971618652344
182,<18,18,167.3635711669922
182,<18,19,194.83676147460938
184,<18,1,0.843675971031189
184,<18,2,0.641072154045105
184,<18,3,125.70000457763672
184,<18,4,41.248844146728516
184,<18,5,30.27777671813965
184,<18,6,73.77749633789062
184,<18,7,66.80290222167969
184,<18,8,171.3119354248047
184,<18,9,0.34761127829551697
184,<18,10,0.931232750415802
184,<18,11,0.3567712604999542
184,<18,12,164.01947021484375
184,<18,13,172.46719360351562
184,<18,14,89.96058654785156
184,<18,15,1.5476242303848267
184,<18,16,1.2155622243881226
184,<18,17,0.8684256076812744
184,<18,18,1.5259051322937012
184,<18,19,1.5738502740859985
185,<18,1,122.58901977539062
185,<18,2,117.7251968383789
185,<18,3,165.0782012939453
185,<18,4,145.795654296875
185,<18,5,82.76029968261719
185,<18,6,167.1585693359375
185,<18,7,151.1103973388672
185,<18,8,120.32826232910156
185,<18,9,123.03314208984375
185,<18,10,59.0608024597168
185,<18,11,0.341984361410141
185,<18,12,7.235278129577637
185,<18,13,36.51324462890625
185,<18,14,104.87752532958984
185,<18,15,99.21578979492188
185,<18,16,31.527372360229492
185,<18,17,31.079235076904297
185,<18,18,44.72557067871094
185,<18,19,140.90565490722656
186,<18,1,20.032573699951172
186,<18,2,21.202350616455078
186,<18,3,0.9228557348251343
186,<18,4,0.19229857623577118
186,<18,5,17.506855010986328
186,<18,6,63.3364143371582
186,<18,7,2.2793023586273193
186,<18,8,1.8658803701400757
186,<18,9,1.7712024450302124
186,<18,10,68.46440124511719
186,<18,11,0.6293643712997437
186,<18,12,1.395676612854004
186,<18,13,12.030781745910645
186,<18,14,5.466341972351074
186,<18,15,1.5311418771743774
186,<18,16,0.8604649901390076
186,<18,17,3.0201683044433594
186,<18,18,1.2761293649673462
186,<18,19,2.876798629760742
187,<18,1,207.92823791503906
187,<18,2,167.89569091796875
187,<18,3,68.02386474609375
187,<18,4,154.9510955810547
187,<18,5,1.4736047983169556
187,<18,6,45.0374641418457
187,<18,7,40.13224411010742
187,<18,8,50.53212356567383
187,<18,9,0.8234228491783142
187,<18,10,2.992647171020508
187,<18,11,1.8176100254058838
187,<18,12,16.288970947265625
187,<18,13,38.027156829833984
187,<18,14,66.2633285522461
187,<18,15,1.8585989475250244
187,<18,16,1.3216240406036377
187,<18,17,1.0679572820663452
187,<18,18,2.8671741485595703
187,<18,19,4.525022506713867
188,<18,1,1.1239513158798218
188,<18,2,1.158554196357727
188,<18,3,1.5893563032150269
188,<18,4,1.213351845741272
188,<18,5,1.8626145124435425
188,<18,6,2.0651755332946777
188,<18,7,1.192906379699707
188,<18,8,0.8323370814323425
188,<18,9,3.2457823753356934
188,<18,10,0.4846418499946594
188,<18,11,0.43140846490859985
188,<18,12,1.12510085105896
188,<18,13,1.2575222253799438
188,<18,14,3.9903061389923096
188,<18,15,0.4417960047721863
188,<18,16,2.093404531478882
188,<18,17,2.2457048892974854
188,<18,18,1.9164577722549438
188,<18,19,1.0341098308563232
190,<18,1,17.8417911529541
190,<18,2,75.80855560302734
190,<18,3,12.199278831481934
190,<18,4,87.70669555664062
190,<18,5,65.21372985839844
190,<18,6,65.59049224853516
190,<18,7,67.64139556884766
190,<18,8,49.326690673828125
190,<18,9,54.01388168334961
190,<18,10,87.40327453613281
190,<18,11,117.67880249023438
190,<18,12,35.64247512817383
190,<18,13,73.30406188964844
190,<18,14,49.822425842285156
190,<18,15,19.129533767700195
190,<18,16,1.4957787990570068
190,<18,17,0.7401912212371826
190,<18,18,1.291500449180603
190,<18,19,137.43710327148438
193,<18,1,0.6502392292022705
193,<18,2,1.8077465295791626
193,<18,3,86.52230834960938
193,<18,4,45.795658111572266
193,<18,5,61.41664505004883
193,<18,6,41.42903518676758
193,<18,7,28.59033203125
193,<18,8,45.82045364379883
193,<18,9,36.7322998046875
193,<18,10,58.2335090637207
193,<18,11,173.4202117919922
193,<18,12,59.77589416503906
193,<18,13,101.06250762939453
193,<18,14,67.09508514404297
193,<18,15,91.99683380126953
193,<18,16,89.2742691040039
193,<18,17,47.17838668823242
193,<18,18,196.27828979492188
193,<18,19,4.2816619873046875
194,<18,1,1.465358018875122
194,<18,2,88.17987823486328
194,<18,3,1.8926751613616943
194,<18,4,51.63314437866211
194,<18,5,1.806217908859253
194,<18,6,2.2407240867614746
194,<18,7,3.228048086166382
194,<18,8,52.88300704956055
194,<18,9,53.08132553100586
194,<18,10,1.4365347623825073
194,<18,11,45.577510833740234
194,<18,12,92.96691131591797
194,<18,13,86.97198486328125
194,<18,14,56.38576889038086
194,<18,15,90.33272552490234
194,<18,16,169.7174530029297
194,<18,17,2.5141098499298096
194,<18,18,278.64630126953125
194,<18,19,126.97651672363281
195,<18,1,1.0701656341552734
195,<18,2,0.5842185616493225
195,<18,3,4.46805477142334
195,<18,4,3.5082530975341797
195,<18,5,2.0835697650909424
195,<18,6,1.496300220489502
